schema,pilot_sha256,benchmark_id,content_sha256,source_family_id,selection_role,expected_verdict,config,router,arm,route_valid,route_error,verdict,engine,route_count,pool_candidate_count,selected_candidate_count,phase_count,candidate_sha256,route_sha256,certificate_time_sec,model_checker_time_sec,offline_time_sec,generation_time_sec,end_to_end_sec,certificate_ok,certificate_checks_json,report_path,report_sha256
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/count_up_down-1.btor2,ffd2ca2e4bf9f5c2d0948aefeb6d18ff3ad11c442acd91e54dec6cc1dbb35e25,4b81287e660ca8c3ad7ed61e0556cea4f5f5ad41b16a474c5b325850c8269d86,safe-baseline-hard,safe,llm-lifted,llm,lifted,true,,unsat,phase-grammar-certificate,5,195,96,5,94401194057a5993e7238821f88a4d630d3595f7e41c0abe8187df5416e1d2a7,70ce3023cf6b9d37c07081e32d7b0be6a49981a56b36bf1cef4473530becc5f2,0.356431,0.000000,0.362118,2.364883,2.727001,true,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""unsat""}]",reports/count_up_down-1-c5bb6766011f.llm-lifted.json,ed698b4f4b4bada16c3e506ac236b4e68a7fa7d93ba6538263f6ac89c03197ef
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/count_up_down-1.btor2,ffd2ca2e4bf9f5c2d0948aefeb6d18ff3ad11c442acd91e54dec6cc1dbb35e25,4b81287e660ca8c3ad7ed61e0556cea4f5f5ad41b16a474c5b325850c8269d86,safe-baseline-hard,safe,llm-raw,llm,raw,true,,timeout,phase-grammar-ic3ia,6,225,87,5,4405cdd5fa57dee067e3f672937c0ddbdab6637b0dd6baf89c051994b2a17429,b8192d96865fdd98738303d672410e8efb1ac062a5b633e462eb4bf5b107a82b,1.067111,10.382525,11.453675,3.134967,14.588643,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/count_up_down-1-c5bb6766011f.llm-raw.json,37b563a29d72f54c7138ffe6bc2bd21db7b12c367cebe3bbc709fba1bb4f8715
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/count_up_down-1.btor2,ffd2ca2e4bf9f5c2d0948aefeb6d18ff3ad11c442acd91e54dec6cc1dbb35e25,4b81287e660ca8c3ad7ed61e0556cea4f5f5ad41b16a474c5b325850c8269d86,safe-baseline-hard,safe,llm-source,llm,source,true,,unknown,phase-grammar-ic3ia,3,15,7,5,d20e4c225b41386a1e92fe3830d5f6a28eebf1a32ba0d02b731ffbdad915d863,a32a259f320fc689f6b99fc895b7bfb970a1731de5527c4fe2590bc9ef24f596,0.104179,0.447249,0.552170,1.620602,2.172773,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/count_up_down-1-c5bb6766011f.llm-source.json,db2c887df501ed32123ddb22bca04b838ead606c0377e9afba5ecaa57ac32212
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/count_up_down-1.btor2,ffd2ca2e4bf9f5c2d0948aefeb6d18ff3ad11c442acd91e54dec6cc1dbb35e25,4b81287e660ca8c3ad7ed61e0556cea4f5f5ad41b16a474c5b325850c8269d86,safe-baseline-hard,safe,random-lifted,random,lifted,true,,timeout,phase-grammar-ic3ia,7,195,122,5,aaa94785ee44ff66cfb5f2c2018e463e087b9771a754da21cb12140708c528ae,3f7317ab0f2eb29d3e78e72ccf35909c604e7a29ac6d9381977bf2df0bda739c,9.317171,10.067715,19.388578,0.000000,19.388578,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/count_up_down-1-c5bb6766011f.random-lifted.json,24a7a13dcd85531f844a9b541f755bbb8ffa02448a7ddd8f0fc972b8173eaced
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/count_up_down-1.btor2,ffd2ca2e4bf9f5c2d0948aefeb6d18ff3ad11c442acd91e54dec6cc1dbb35e25,4b81287e660ca8c3ad7ed61e0556cea4f5f5ad41b16a474c5b325850c8269d86,safe-baseline-hard,safe,random-raw,random,raw,true,,unsat,phase-grammar-certificate,6,220,137,5,1b7b447ebd9b2d39b45e7a7e8b0776675414598373ee76bfeb5107be5345fb09,bd7a5f964e18b02b53e464b74092c45a352620578881ae81e3b1c1c35ee82a3b,1.042821,0.000000,1.047032,0.000000,1.047032,true,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""unsat""}]",reports/count_up_down-1-c5bb6766011f.random-raw.json,374734576cf46072f1066e6bf02b53c4cf2fbc2820f75dd825661a20b6618c04
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/count_up_down-1.btor2,ffd2ca2e4bf9f5c2d0948aefeb6d18ff3ad11c442acd91e54dec6cc1dbb35e25,4b81287e660ca8c3ad7ed61e0556cea4f5f5ad41b16a474c5b325850c8269d86,safe-baseline-hard,safe,random-source,random,source,true,,unsat,phase-grammar-ic3ia,3,15,12,5,06bfd85198fd705eb28db68e93a664acdbcdc501648df7ae3eed6c0b9ad91134,07ab182c45451181b7fcdc550d56392aab5ab29ebe71a10fb29d49066482ff7d,0.235821,0.879409,1.116394,0.000000,1.116394,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/count_up_down-1-c5bb6766011f.random-source.json,72041a39aafa9ec0cb142c950ca9e2c9aceb8a78eac33b819e764cfd5338852c
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/count_up_down-1.btor2,ffd2ca2e4bf9f5c2d0948aefeb6d18ff3ad11c442acd91e54dec6cc1dbb35e25,4b81287e660ca8c3ad7ed61e0556cea4f5f5ad41b16a474c5b325850c8269d86,safe-baseline-hard,safe,structural-all,structural,target,true,,unsat,phase-grammar-certificate,8,420,236,5,ee14a8e2369264f9a0ca884da20740e39bdbe1812d538df5b4e93618da6b6419,f346b717165175b3a75b6cfba06314ede7a681ec29080fae97be13aac748c1d6,3.003033,0.000000,3.010644,0.000000,3.010644,true,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""unsat""}]",reports/count_up_down-1-c5bb6766011f.structural-all.json,238d64e91e1b68a87ad4f93e6978cca0f1ed453538834afd720e9fe53899daee
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/count_up_down-1.btor2,ffd2ca2e4bf9f5c2d0948aefeb6d18ff3ad11c442acd91e54dec6cc1dbb35e25,4b81287e660ca8c3ad7ed61e0556cea4f5f5ad41b16a474c5b325850c8269d86,safe-baseline-hard,safe,structural-global,structural,target,true,,timeout,phase-grammar-ic3ia,8,84,1,0,97accd7f5bd71cf3b6f8a2398483f025ae456060122ecf10dcd3a597553041d3,f346b717165175b3a75b6cfba06314ede7a681ec29080fae97be13aac748c1d6,0.410704,10.179878,10.592694,0.000000,10.592694,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/count_up_down-1-c5bb6766011f.structural-global.json,37041be0650442c57f1c5b1af54e9aa2f7bf70e21bf735d5bde7f4550d2db308
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/sum04-1.btor2,a639d02fe419a440cfb716f5a0cdd5348193144d7117cd83acd5830807c7aa31,d38cd40ac0fe4efe013008e5b86e7584cade32d9260a4f76243ae529936dacae,unsafe-soundness-control,unsafe,llm-lifted,llm,lifted,false,route 4.variables resolve to duplicate states,invalid-route,,0,0,0,5,,,0.000000,0.000000,0.000000,3.197277,3.197277,false,[],reports/sum04-1-adebbfcc4d3e.llm-lifted.json,4fcd7555d3ca6118cf3dd08df8356cc1dd644a7b33bf552ea8c8f5a0c1d45a2c
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/sum04-1.btor2,a639d02fe419a440cfb716f5a0cdd5348193144d7117cd83acd5830807c7aa31,d38cd40ac0fe4efe013008e5b86e7584cade32d9260a4f76243ae529936dacae,unsafe-soundness-control,unsafe,llm-raw,llm,raw,true,,unknown,phase-grammar-ic3ia,4,20,8,5,e7556c8b6748ea979ff183f249ef4c3dcdb88f2a6e017719722d4298bf43aabf,c0bb04bede89f282360c73474fbc7d7512367188da00bb0a37061508a4aa4bd3,0.107049,1.311458,1.419868,2.443137,3.863005,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/sum04-1-adebbfcc4d3e.llm-raw.json,3e712672fd119f417a8e9e5cc61c26df4a08b01545a37b67d0d48ca750574cff
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/sum04-1.btor2,a639d02fe419a440cfb716f5a0cdd5348193144d7117cd83acd5830807c7aa31,d38cd40ac0fe4efe013008e5b86e7584cade32d9260a4f76243ae529936dacae,unsafe-soundness-control,unsafe,llm-source,llm,source,false,route 3.variables resolve to duplicate states,invalid-route,,0,0,0,5,,,0.000000,0.000000,0.000000,2.150065,2.150065,false,[],reports/sum04-1-adebbfcc4d3e.llm-source.json,2c9d3aa593e114bf108d1cd0f95d5aa059df04c87d08bf6c834d09a59834a9bd
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/sum04-1.btor2,a639d02fe419a440cfb716f5a0cdd5348193144d7117cd83acd5830807c7aa31,d38cd40ac0fe4efe013008e5b86e7584cade32d9260a4f76243ae529936dacae,unsafe-soundness-control,unsafe,random-raw,random,raw,true,,unknown,phase-grammar-ic3ia,1,20,8,5,4102803d9afcf0048de66922ab22dd5ea2fd75301633bd8a7456013d7cf91395,dbfe4793707d0f00396a389f69630dc6e02a6488308b0fe2c667573a19143c24,0.070211,2.963149,3.034474,0.000000,3.034474,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/sum04-1-adebbfcc4d3e.random-raw.json,8b009fd2590e82e051fce718eeca64b1b82b7c4f21fe8859d1d9175c073fcab5
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/sum04-1.btor2,a639d02fe419a440cfb716f5a0cdd5348193144d7117cd83acd5830807c7aa31,d38cd40ac0fe4efe013008e5b86e7584cade32d9260a4f76243ae529936dacae,unsafe-soundness-control,unsafe,structural-all,structural,target,true,,timeout,phase-grammar-ic3ia,5,255,97,5,af8d2524613b4f93fcc003ddc173f738ba4fdfd6b33c08db75f748717aa2c0dd,3724ae2514542cb583e58b9ed9818a515de9022e2bda7ebcb30039e4c3811b0c,11.583471,10.056748,21.644463,0.000000,21.644463,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/sum04-1-adebbfcc4d3e.structural-all.json,7b4edca08adea59415b1b5d8188758193553881f5e94c482f2afe04357bac6e8
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops/sum04-1.btor2,a639d02fe419a440cfb716f5a0cdd5348193144d7117cd83acd5830807c7aa31,d38cd40ac0fe4efe013008e5b86e7584cade32d9260a4f76243ae529936dacae,unsafe-soundness-control,unsafe,structural-global,structural,target,true,,timeout,phase-grammar-ic3ia,5,51,1,0,a581484d7524d44fc4496061dd2454bffe6ec13d10a075dcd721befbaa6a7290,3724ae2514542cb583e58b9ed9818a515de9022e2bda7ebcb30039e4c3811b0c,0.109939,10.053865,10.164491,0.000000,10.164491,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/sum04-1-adebbfcc4d3e.structural-global.json,a502f5d245b23025be6761f0fdc8f9770bf1a7a142123a664cf0fac295d6d849
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,nla-digbench/egcd3-ll.btor2,ab95af590341bbc5985f8b139fac708e4abf9e4330e4027156b9d4e44d6675a4,a40529a439578e1198455e5c5437d504f7a9abab2945aad1927cb716cf1970b6,safe-baseline-hard,safe,llm-lifted,llm,lifted,true,,timeout,phase-grammar-ic3ia,6,198,121,11,0f6d4614cfcc9a5326970ed1c0f35cd54238c6c7a6ab5d857561fa2d741db7e5,e268046f808345814ddf2410e8deb26e32cea1f4a3c7903da093a88f8de93a9c,20.108490,10.064961,30.178318,3.442051,33.620369,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unknown""}, {""name"": ""C3 H=>notBAD"", ""result"": ""not-run""}]",reports/egcd3-ll-942e0b52c0fe.llm-lifted.json,dab21ab312823b95ab9f193ff6b69197a3c1e4d7099dd9262358f9fe5ed27f92
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,nla-digbench/egcd3-ll.btor2,ab95af590341bbc5985f8b139fac708e4abf9e4330e4027156b9d4e44d6675a4,a40529a439578e1198455e5c5437d504f7a9abab2945aad1927cb716cf1970b6,safe-baseline-hard,safe,llm-raw,llm,raw,false,route 2 affine requires exactly 2 or 3 variables,invalid-route,,0,0,0,11,,,0.000000,0.000000,0.000000,3.442419,3.442419,false,[],reports/egcd3-ll-942e0b52c0fe.llm-raw.json,881d90cd19b3e01401804c1667965290bdea4420f9e37682bca7c51070506897
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,nla-digbench/egcd3-ll.btor2,ab95af590341bbc5985f8b139fac708e4abf9e4330e4027156b9d4e44d6675a4,a40529a439578e1198455e5c5437d504f7a9abab2945aad1927cb716cf1970b6,safe-baseline-hard,safe,llm-source,llm,source,false,route 0 affine requires exactly 2 or 3 variables,invalid-route,,0,0,0,11,,,0.000000,0.000000,0.000000,3.603097,3.603097,false,[],reports/egcd3-ll-942e0b52c0fe.llm-source.json,c86d11661c8627ee85abe0f5d8b53e2a5932a2d69b3b3549a02c3235c9a219f7
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,nla-digbench/egcd3-ll.btor2,ab95af590341bbc5985f8b139fac708e4abf9e4330e4027156b9d4e44d6675a4,a40529a439578e1198455e5c5437d504f7a9abab2945aad1927cb716cf1970b6,safe-baseline-hard,safe,random-lifted,random,lifted,true,,timeout,phase-grammar-ic3ia,7,198,169,11,167522462a1b67e150ef2c1728eb965cab4d05c381b95e9289cc8da25f9d34ab,635ed5362419358a31a58859bf1b0926f30b81f5a715e12aeded9c0d60e46c59,20.059648,10.065117,30.134276,0.000000,30.134276,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unknown""}, {""name"": ""C3 H=>notBAD"", ""result"": ""not-run""}]",reports/egcd3-ll-942e0b52c0fe.random-lifted.json,22b25f7c22f6c64867c31e83ac27ba9e8cf040ac98f5515119b435614406d776
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,nla-digbench/egcd3-ll.btor2,ab95af590341bbc5985f8b139fac708e4abf9e4330e4027156b9d4e44d6675a4,a40529a439578e1198455e5c5437d504f7a9abab2945aad1927cb716cf1970b6,safe-baseline-hard,safe,structural-all,structural,target,true,,timeout,phase-grammar-ic3ia,8,924,621,11,86a7282094177db4924566eb1cb7c9ee61173939f7758acd6721c9744389e0f8,0f9b7e1d67f55e7a6dfac88c63ae6e56a78efa7c83893677787bea63161fc624,20.104045,10.112711,30.234536,0.000000,30.234536,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unknown""}, {""name"": ""C3 H=>notBAD"", ""result"": ""not-run""}]",reports/egcd3-ll-942e0b52c0fe.structural-all.json,b0c9eabba6070aff7f86114f35d65cef68446d96d84488aeb80524faef6cf246
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,nla-digbench/egcd3-ll.btor2,ab95af590341bbc5985f8b139fac708e4abf9e4330e4027156b9d4e44d6675a4,a40529a439578e1198455e5c5437d504f7a9abab2945aad1927cb716cf1970b6,safe-baseline-hard,safe,structural-global,structural,target,true,,timeout,phase-grammar-ic3ia,8,84,0,0,16048e43142c8f2da9fbe04331d3697b9965a8a28e46c4a79084c8bbe0c218f9,0f9b7e1d67f55e7a6dfac88c63ae6e56a78efa7c83893677787bea63161fc624,16.993501,10.175218,27.172620,0.000000,27.172620,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/egcd3-ll-942e0b52c0fe.structural-global.json,f1223561ce9e9fc5fff64f85231a464f226769fa63b1d1b29841d3fbf3ca258e
